dgidb_name,concept_id,cid
DAUNORUBICIN CITRATE,rxcui:1364321,
DAUNORUBICIN CITRATE,rxcui:1364321,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
DOXORUBICIN HYDROCHLORIDE,rxcui:142433,
